Sample,S1,S2,S3,S4,S5,S6,S7,S8,S9,E12,Material
4440,8.295089602732627,8.830255372977298,8.530196586075604,8.769582576930516,9.501705175432223,9.189127557384381,8.1844488815278,7.6317196832674865,6.689920029656799,129.5490033302093,2.0
aug_0.0_27fad6ae,8.690426658894221,9.251445978732349,8.933032633266215,9.183139938167534,9.954738395420033,9.636890571620569,8.589942722262286,8.024364663653289,7.043332488971806,135.19841972571385,0.0
aug_0.0_5029af90,8.689752588627226,9.250710177517853,8.932243627161904,9.18094336217284,9.952447877523047,9.63385843771303,8.58827155380538,8.02325565686243,7.043623032448073,135.16348603039103,0.0
554,4.036176629893962,4.411494720796981,4.21517990967203,4.2892483799135865,4.660495144613642,4.460793227699112,3.9133428289494527,3.7213518945822486,3.299226292774197,63.84120202345544,8.0
2915,7.942320961395245,8.317126525710728,7.865375160066591,7.993062450436904,8.618048237703881,8.428338522798807,7.926648693143614,7.285783143916042,6.386035628001794,117.349558073936,2.0
3727,8.352586280305092,8.908528788192248,8.613990619944222,8.846893346561908,9.597368171514498,9.261678912898107,8.238601249595337,7.674019721117213,6.719674872595601,130.94936844031017,7.0
3872,8.3823007064672,8.901179372299922,8.566074318670019,8.778011207693512,9.523665961880296,9.197144005350129,8.269485618975885,7.680548909977946,6.732852634032677,129.57325860434182,2.0
aug_1.0_18833f97,8.441309850736005,9.002747639724008,8.708038094797805,8.958061034128159,9.728053549058695,9.381291942506188,8.336209106187585,7.770668084881695,6.785004458466769,132.54089359847487,1.0
2946,8.108907672402925,8.472013563545456,7.998137952177367,8.122446378351016,8.756287532500272,8.562680512329068,8.08798130665067,7.429832463768617,6.519687882554897,119.25922253881859,2.0
2280,8.672218820739232,9.23101306809688,8.911896275331781,9.157574631262333,9.925748543115066,9.607312910996782,8.571769436183848,8.002604984711642,7.023427004993603,134.855325733832,9.0
aug_0.0_efbcc62e,8.689374697222526,9.25055305869077,8.932252487576898,9.181441246753344,9.952831671979105,9.634383690648324,8.588387482514202,8.023164313480596,7.043429611567808,135.1695240412036,0.0
1506,8.045183238342105,8.417967632855083,7.958759071594422,8.086411140185886,8.719594027807505,8.516687545426546,8.011439928080442,7.371966854861517,6.4686901712495395,118.86793368757323,2.0
aug_mixup_4.0_632387,8.663793691825456,9.224042154834915,8.907597547875012,9.157118527685796,9.927482210534787,9.608117079683488,8.563465002316455,7.998866472915316,7.0199223293067,134.8406330728807,4.0
3199,8.30243645879464,8.8425155199871,8.550210641045368,8.787999589834047,9.518291874134317,9.20049968225161,8.192829211774654,7.627684511878431,6.674504464402018,130.06545079768904,7.0
2021_Aug_31_SR-3501_SN19387Q4__00436.sed,8.690544011663395,9.2516493369621,8.93318114476128,9.182867183303745,9.954438854710183,9.636226241063568,8.589658527462625,8.024114002634638,7.043816099350481,135.193372824394,0.0
2021_Sep_01_SR-3501_SN19387Q4__00654.sed,8.230435924573571,8.806378198911856,8.514994298177903,8.71922171102818,9.475537411710869,9.123054382338694,8.105116264034523,7.573729146921709,6.626208664594829,129.29779652746808,5.0
2021_Sep_01_SR-3501_SN19387Q4__00787.sed,8.380418170428499,8.937804181543735,8.65184896289601,8.893998488651826,9.648011391424866,9.308052950307596,8.278800508050836,7.705291730063092,6.730063409227621,131.8282904929594,6.0
2847,8.463328360358169,9.00402914814867,8.685600202116293,8.912899880956937,9.66305886548313,9.337288342058322,8.359042056641172,7.775695011854593,6.809772912192222,131.55921525972542,7.0
2270,8.672168062889618,9.227537918618713,8.90711413130556,9.153676204907116,9.919660995457022,9.60387059285595,8.571040541709776,8.003217762631815,7.024017867631215,134.7624497034719,9.0
2021_Sep_01_SR-3501_SN19387Q4__01015.sed,6.314921780621079,6.978028936172763,6.784123439360288,6.8836207379478545,7.67393393660735,6.989543848756186,6.001131187205517,5.615240483466175,4.890018553290812,104.48014278628854,6.0
2391,8.35020594573162,8.887849639854625,8.58530098741047,8.821236866635143,9.561283359527415,9.243229359727469,8.232770981823418,7.678314931676603,6.733137382651117,130.32393039861557,2.0
3216,7.024947932237358,7.513797400698808,7.289991936828042,7.495767305586316,8.099440491422348,7.802445655502686,6.926384017319776,6.390895816264938,5.546572563238728,112.37174643718046,7.0
1039,8.40390385139313,8.951698350955484,8.647208582031087,8.884340806492359,9.631413888580362,9.307948862571074,8.288133315587352,7.729848551033137,6.7775192637784665,131.2729409301188,2.0
4089,8.662273498639959,9.220298534962009,8.900932707651803,9.145228527755405,9.913990749106826,9.594769277543659,8.56085530070975,7.991989425892713,7.014424284969578,134.68223065935717,9.0
5337,7.41900441635951,7.912974029659016,7.6466864378899855,7.85780593783087,8.516467078461982,8.21100009359456,7.273430895392696,6.767035267319053,5.941824852099192,116.98059089173387,8.0
3689,6.957496907290499,7.422634530516406,7.162751825034288,7.349349015143028,7.9703947741105186,7.712625757450297,6.8638060708924655,6.399522081501069,5.6095687712005216,108.7642586875802,2.0
206,6.609892363989831,7.059236266553202,6.787973076164283,6.919131521177576,7.471041710126791,7.273931382621507,6.538016245746754,6.1430187534679455,5.413974316401072,102.33268336477128,9.0
2021_Sep_01_SR-3501_SN19387Q4__00971.sed,5.151543178317871,5.6462643042364,5.364006211974876,5.418052966801309,6.017374912255498,5.500223074503666,4.726130762679281,4.452668902937543,3.9205720723805286,83.25780300444731,6.0
232,5.486198861190104,5.8822360920477355,5.62401090971362,5.724587477990855,6.176865408568126,6.059180843663404,5.441937722650007,5.1098066326262295,4.574980859335049,84.55723123044538,2.0
4816,7.990510209870391,8.42126976592379,8.024091057754674,8.178872299903096,8.834760726832108,8.589351119769391,7.946186701801795,7.309940499068305,6.394980613450563,120.59561678473253,7.0
aug_mixup_0.0_95760,8.609477688578206,9.161706565790793,8.845727071682058,9.093330995306264,9.85730905392613,9.547094198657362,8.513315624371058,7.953518941269013,6.9831868018148855,133.835314135985,0.0
2021_Aug_31_SR-3501_SN19387Q4__00607.sed,8.392364769794398,8.942865823902412,8.635990313925051,8.86575860932063,9.618651981384478,9.287044174649514,8.269349497028443,7.719933319124779,6.771924481851837,130.9037278052849,3.0
1515,8.672561422779694,9.228010725210993,8.907791575202973,9.154778158296754,9.920970925971892,9.605320880636297,8.57235015485276,8.005440546243568,7.025938542779785,134.75564743873406,9.0
4396,8.336386196301932,8.87739615094239,8.574244018956193,8.808124599968604,9.547235552885503,9.243804775804298,8.237751759200169,7.691894270504119,6.749491100119771,129.80073173792394,9.0
aug_mixup_2.0_851575,8.356524352112576,8.907294850283597,8.607134397186481,8.839638119975683,9.588741511205455,9.256781933903369,8.238347556574631,7.681353658787187,6.732231980655369,130.71788729181682,2.0
3912,8.013315871112834,8.382930029009833,7.927334237565981,8.054334891672484,8.69279149940333,8.483548889532216,7.977464772233935,7.325826809483185,6.426539533900494,118.43885142992013,2.0
2021_Aug_31_SR-3501_SN19387Q4__00050.sed,6.6549080893351285,7.2523801927129705,7.009960378354801,7.106643768146837,7.838080986820428,7.322592729262682,6.388908977392926,5.936698070902893,5.167121351565798,106.68472679123552,2.0
aug_4.0_1ad08d39,8.680819334088142,9.239975298940326,8.920954748725544,9.168441723169797,9.938147938640483,9.621563965696202,8.578703551891655,8.014368066484428,7.036791599243921,134.98774623198386,4.0
2020,7.995335834464683,8.427434992527491,8.037729457158601,8.200548634297164,8.853287462279248,8.605068292852394,7.948291637699401,7.320746412096353,6.406946960466071,120.83701365124527,7.0
5033,8.625126418079878,9.178676569655469,8.860448195817076,9.104608576083102,9.868274419313256,9.549596347223723,8.52450490074418,7.956600295380493,6.981299507777753,134.07120672913413,9.0
2021_Sep_01_SR-3501_SN19387Q4__00371.sed,8.058469521411002,8.569569394875426,8.269552354871184,8.488129776870926,9.19584209331073,8.93646208246907,7.993028165929267,7.431776669628793,6.498773417039572,125.5432179464008,5.0
2021_Aug_31_SR-3501_SN19387Q4__00130.sed,5.974436914643745,6.346136681023057,6.0838442487868125,6.213160325714407,6.774134828386733,6.53222810330351,5.78152726745948,5.405304240197787,4.763210625924689,91.42444908258346,2.0
aug_mixup_3.0_444718,8.468190436805784,9.0309299959438,8.7287825474442,8.977497549356345,9.74792288792515,9.405267814716407,8.359598799933975,7.804593001422621,6.833822458705666,132.42309645087943,3.0
aug_mixup_6.0_827566,7.91119980319649,8.491787209088944,8.234369263136259,8.497673796975862,9.291598195342587,8.864924636052894,7.786012528394296,7.239357224258356,6.247102680935468,126.7973682888502,6.0
3014,8.66635668454762,9.220928148218384,8.901508914030277,9.148335658038167,9.913275923129584,9.597868923443595,8.566591030881963,7.998719082171632,7.019694410218859,134.67533434513913,9.0
2021_Aug_31_SR-3501_SN19387Q4__00447.sed,8.690686431817136,9.251616476361983,8.933159413286706,9.183339532353823,9.95469107467348,9.636970287317554,8.590144423651866,8.024430537259825,7.043557243923479,135.1994144491795,0.0
aug_mixup_1.0_752257,6.81436918979092,7.425335919020812,7.224793776454215,7.365803862884556,8.120050312697122,7.550492506060641,6.580705985526089,6.108559597911772,5.287702471918192,111.5315617708905,1.0
4116,8.463570220509586,9.000760353422443,8.679756432768553,8.904214501676982,9.654673808148486,9.330430607218783,8.359574277417337,7.773337445957874,6.8083240260592,131.40049613522012,7.0
2021_Sep_01_SR-3501_SN19387Q4__00148.sed,8.544183435247668,9.094803666247875,8.778316676176459,9.021789032455477,9.780430280811283,9.47456384105633,8.450659692550571,7.905492204313142,6.948665675816252,132.71187126393454,4.0
2021_Aug_30_SR-3501_SN19387Q4__00177.sed,7.255740244776801,7.844194368318357,7.6240391525184386,7.803280454640075,8.544067539552566,8.05587767843147,7.068555101061297,6.554845787608084,5.678281210785112,117.50498647269265,1.0
4847,5.260717220369569,5.452632981229206,5.133866379719562,5.129241078872709,5.51261086794128,5.420118496832121,5.315889084279494,4.761582972122878,4.1085881392001005,76.02419121228158,8.0
310,5.48523237236022,5.879765494100477,5.648668959044715,5.787332122588197,6.245553929383387,6.054078866951459,5.440892755080129,5.024245297284797,4.351467387725273,86.86818599806479,2.0
4763,8.599482595760808,9.157106053879257,8.843771620155337,9.088836738674676,9.853598868823047,9.532540687750224,8.494809189347963,7.931777177811204,6.959560639447535,133.92219947029042,9.0
4172,7.706162730677967,8.212708896196883,7.923204536054826,8.132418617886836,8.824209139776496,8.501420654819345,7.543707310403464,7.042071955596515,6.186254475324035,120.63208870734451,8.0
4291,8.47615218828524,9.023845217994122,8.720657359009568,8.96331397745897,9.71175928328821,9.394039095009441,8.370313691036236,7.803741740418579,6.839342521834803,132.36349279760333,7.0
4423,8.368494272930992,8.925180710869004,8.625857643434527,8.85945003554983,9.611583496524823,9.274959799595134,8.252474729289423,7.691770312551039,6.739629787919862,131.07026616768053,2.0
2021_Aug_31_SR-3501_SN19387Q4__00680.sed,8.250496257267873,8.78497027124884,8.485473044019752,8.72173729052841,9.450136072600994,9.148459385472885,8.155161706219536,7.611972857063788,6.6773068810057925,128.50721906909718,3.0
2021_Sep_01_SR-3501_SN19387Q4__00046.sed,8.685656822785443,9.241673307298198,8.922344264082083,9.171427202572055,9.940500747305478,9.627661570383136,8.585711790443987,8.021367026663883,7.043420940846356,134.98739575608965,4.0
2478,7.845323563498674,8.360104055236729,8.073303563685153,8.291526009498664,8.987626714562424,8.675952640888257,7.706450942183713,7.18793179830555,6.310681743140663,122.86053589315334,8.0
2021_Sep_01_SR-3501_SN19387Q4__00106.sed,8.674367320871726,9.236041798161846,8.919089964725927,9.167890646196106,9.93937892877626,9.618611707806334,8.572666318729137,8.007739735697415,7.028386617126802,135.00609519507032,4.0
2021_Aug_31_SR-3501_SN19387Q4__00701.sed,8.284949274986996,8.814906611904057,8.512979167521369,8.74790786464675,9.480463472169367,9.174502506840014,8.177505781535944,7.6340101243345,6.697577473893265,128.95217523178513,3.0
aug_0.0_0da9c575,8.689866829222419,9.246153460268676,8.926290178744015,9.175708965736387,9.945286126155407,9.632438766905857,8.59004088111465,8.025436919144349,7.047094316245,135.04285748801863,0.0
1554,8.682205541093584,9.238792225182443,8.918054231015994,9.164611324823282,9.932266362944095,9.615507764811596,8.58105725162501,8.013380905236263,7.032990742972243,134.91786665948527,9.0
1126,8.636572349259573,9.191515500717053,8.874214804324353,9.120393570833887,9.884588063886078,9.571316775852189,8.532687366627563,7.97016510784525,6.99764410467791,134.30455580514572,9.0
2038,8.543180471514992,9.088942086990151,8.764164190224218,8.992369321954492,9.754881728486207,9.419852969315643,8.438851871070163,7.851195232942787,6.881291989678125,132.69241763704326,7.0
2021_Aug_31_SR-3501_SN19387Q4__00040.sed,6.506955328950709,7.030631216003476,6.768080247379007,6.864373243367659,7.538211034402047,7.1057681927437155,6.228147586684158,5.788978216422485,5.050857496776991,102.88506967020854,2.0
157,4.048559214020812,4.334164873313238,4.107621710744071,4.151697917684293,4.503523986354061,4.464440385192179,4.007284586901587,3.8154797047176423,3.4673698239310857,60.78097977060321,5.0
4342,8.204475767965214,8.737984127764971,8.440859448018914,8.668108010167105,9.39601302115004,9.098354521246765,8.10759298254504,7.570115058525383,6.642986151023812,127.7447629282047,9.0
2021_Aug_31_SR-3501_SN19387Q4__00437.sed,8.690294391000638,9.251237254511642,8.932977525262833,9.182709948251006,9.954318874441105,9.6358240966216,8.589418206143483,8.02397691574257,7.0435310858653475,135.1898323245498,0.0
2021_Sep_01_SR-3501_SN19387Q4__00040.sed,8.682623701754693,9.238966063200056,8.919617852724917,9.168188372253445,9.937219062727289,9.623496270153911,8.581499929362362,8.01731650601761,7.039879364520421,134.95547619986826,4.0
4218,6.485201322675297,6.962160207714696,6.721591413108769,6.892591842638431,7.472677120817359,7.209955010316758,6.368409777024252,5.941387396710908,5.235755383888356,102.62820651305317,8.0
1276,8.612478649090995,9.164785055904497,8.84909947386001,9.09557354968376,9.858040190704482,9.544111188052078,8.509768390605563,7.948930715635413,6.976520650090375,133.939825779336,9.0
2021_Sep_01_SR-3501_SN19387Q4__00147.sed,8.54378784786454,9.09436435193631,8.778017413004724,9.021604375509085,9.78013338063258,9.474230491477796,8.450404055275728,7.9052518204907365,6.948371032875861,132.70652058640687,4.0
22,6.583830975523968,6.999617642476098,6.7536670888608334,6.924205209082761,7.473280646658328,7.258495807226349,6.555178197974775,6.059881299931008,5.2468943334347715,103.55278834206811,7.0
2209,8.430191642327147,8.927974597311923,8.576353623682149,8.78806789989689,9.521203055442182,9.211687267355694,8.324837433548378,7.727633730605904,6.7765831799643985,129.60254111194675,2.0
aug_mixup_3.0_672677,8.45438862677181,9.02381123104955,8.723530394751046,8.961277715048242,9.734345273028612,9.378799148590176,8.33757470035038,7.783492255318916,6.820479461265173,132.30180371007606,3.0
2021_Sep_01_SR-3501_SN19387Q4__00461.sed,8.409555997127846,8.982110594854186,8.690776828186472,8.93359052570952,9.707799016424932,9.346843638219848,8.299980636323506,7.743779385970499,6.764901462476239,132.06699518655032,5.0
4855,6.989068924571685,7.38589853164483,7.088008649336592,7.220299127152755,7.831303734770047,7.513899868879429,6.813956865303679,6.276680695758297,5.474149886316683,107.67494553140588,8.0
925,8.301861108739185,8.85693514192874,8.561431412859397,8.789772152134779,9.538044867934605,9.198043167212724,8.179819437580456,7.623040998280627,6.67801978714685,130.13742716134323,2.0
aug_mixup_9.0_463909,8.667103844972868,9.223841946468632,8.905571732934735,9.152445430747353,9.919533472840815,9.603537483603706,8.565928178000785,7.999895226532817,7.022026631795543,134.75478148348193,9.0
1990,8.026720660776407,8.471071378484766,8.088076696546599,8.250525014647387,8.908013678770718,8.655539901904906,7.980940792900914,7.356891554510024,6.434427284667982,121.48402812186771,7.0
aug_1.0_9af89cc4,8.362785027343962,8.92596585583583,8.63698099205067,8.885478324711377,9.648740342991776,9.29563676349872,8.255135816181461,7.690162165702865,6.712526620880609,131.64291789295618,1.0
360,8.374772430045596,8.846997685601348,8.489109968785247,8.687244900951212,9.39162308417994,9.174711561810142,8.347555729790875,7.8281487577255655,6.865604547513113,127.25817242220548,4.0
2021_Sep_01_SR-3501_SN19387Q4__01026.sed,6.623923293268544,7.29515228716093,7.126599664012129,7.292071655361147,8.13217715081083,7.418679127437065,6.350478888020084,5.931513953110188,5.13122610656713,110.09464198470766,6.0
2021_Aug_31_SR-3501_SN19387Q4__00381.sed,8.691051160750536,9.24899747005126,8.928785436965361,9.177142410650756,9.947391162407026,9.632646893512156,8.589460806453612,8.024933781229892,7.046537190367373,135.0895993343346,0.0
4195,7.454842511017951,7.9497235133243445,7.682538334783031,7.892667883045086,8.554402610772971,8.249259346487618,7.310166003476055,6.800725783780838,5.970686205910073,117.50178047270376,8.0
2021_Sep_01_SR-3501_SN19387Q4__00799.sed,8.422982914486935,8.982309726775487,8.692395532840445,8.93900015654701,9.700766123102309,9.35818006889416,8.321115028302435,7.75075201391489,6.769918872883747,132.37383031783412,6.0
4768,8.591384781698741,9.151035634142717,8.837958141136937,9.081841185121187,9.847459454887996,9.524186646593312,8.486168144658931,7.923786907279041,6.952763225929307,133.83930786617486,9.0
942,8.682408963020913,9.240196998151394,8.923687290176325,9.1720954881035,9.939263121416447,9.625256626545383,8.582667854291458,8.015763815872463,7.035989249583743,135.04015954195486,9.0
2021_Aug_31_SR-3501_SN19387Q4__00695.sed,8.184906053280981,8.711948492708181,8.413348183817561,8.646903528584357,9.372017772589302,9.075802215830377,8.092858660059111,7.557380798538218,6.6336650310049095,127.33456050626945,3.0
aug_0.0_473f4c1c,8.690746762771814,9.249411185244071,8.929233905444702,9.177434252556019,9.947780738554492,9.632572015322678,8.589241472095864,8.024553740781343,7.04620800047408,135.09798965402638,0.0
aug_6.0_6571c770,8.370621818003418,8.928064932663784,8.6432104495411,8.884221910508245,9.635843222975819,9.296447225276133,8.269737353926137,7.695427012060912,6.7222981009210745,131.7037415071269,6.0
aug_6.0_3703c49b,8.29181747458257,8.832356864444497,8.553327160289456,8.793163155382437,9.522064045421205,9.204352803451066,8.193232758125594,7.611729752640777,6.645130372653227,130.53760660936484,6.0
aug_1.0_dc5b148d,4.443947727385725,4.858224752479315,4.633352005393911,4.721832712748082,5.1722565509060265,4.826883498191988,4.220027528139808,3.8319087188697263,3.3001185194071816,73.81879034432231,1.0
aug_mixup_2.0_427395,8.424903156721111,8.967255489025609,8.643898413126589,8.859028029055853,9.619312616265901,9.274479425425406,8.314372010449818,7.726197855664172,6.772024584839851,130.80584480442087,2.0
aug_mixup_4.0_468388,8.667856196320049,9.227731253747894,8.908824571700995,9.154079643223525,9.922812073111057,9.604401688958472,8.562992062199353,8.002421313399562,7.028684512040228,134.7837923005872,4.0
aug_0.0_8195debf,8.689784242756238,9.246092721037975,8.926365658303022,9.17550619688798,9.945266276542885,9.632493812467498,8.590001504377714,8.025508450988335,7.04716449067837,135.04213010458693,0.0
1370,7.529086477048804,7.881147186993442,7.512287002063394,7.613321668268454,8.250987941480737,7.9689638315087885,7.416291772835488,6.780463523769947,5.90651155785811,112.95708381279975,8.0
aug_1.0_a76b6ccf,7.734332990517014,8.328418746446982,8.09113087582232,8.323562825682053,9.111892592270772,8.635984103830456,7.581891645320116,7.051308448839792,6.103316494926882,124.34239497183543,1.0
2021_Aug_30_SR-3501_SN19387Q4__00018.sed,7.985669637748247,8.513730294610841,8.25213738901579,8.487591118836509,9.18455460463888,8.870125316705296,7.887372063880747,7.310845193224579,6.367781445883767,126.34465690670802,1.0
aug_mixup_3.0_402655,8.488334810564481,9.05752824716869,8.756706480625514,9.00463926789945,9.78348692820185,9.427777752386934,8.375540815905678,7.818917953715527,6.845304113566359,132.8876070514423,3.0
3137,8.664895605783329,9.222079801232233,8.905008868374452,9.152553549703892,9.919143620285592,9.605484450767921,8.56494581106626,7.9987424343902225,7.021878880079046,134.76345629247072,9.0
aug_0.0_09832983,8.688722021643214,9.245704964491011,8.925835404519672,9.175240079103476,9.944736183609956,9.632291279869486,8.58980396540329,8.02525453739244,7.047045385203326,135.03180964175579,0.0
4903,7.855620257837286,8.236735925405645,7.785208051769217,7.9098197748751655,8.525440131561302,8.331130215908292,7.848791500631671,7.210062391787874,6.316484228812365,116.06362467279156,2.0
2021_Sep_01_SR-3501_SN19387Q4__00516.sed,8.104197167955387,8.629605818311205,8.324583990615725,8.523990007504153,9.256750630658246,8.944691079324713,7.981165156348522,7.425103474524981,6.49464916261617,126.60011328740323,5.0
aug_mixup_9.0_41279,8.621522336232976,9.18074350162189,8.865082541194155,9.110785770880689,9.877780594464717,9.554969028643072,8.516210887045187,7.954205662616287,6.97978217163564,134.21275501204568,9.0
aug_6.0_42d226e0,6.004288246101734,6.634491628700661,6.394309129431589,6.472072198465094,7.184799637808055,6.570547442797059,5.658081693455398,5.312539640719581,4.656385095763562,98.44140716259724,6.0
2021_Sep_01_SR-3501_SN19387Q4__00727.sed,8.25047907838685,8.787909240420028,8.513132180257006,8.754964471742003,9.474994066773125,9.163192817569644,8.160421382967026,7.576136705843007,6.609796449537908,129.99501320302141,6.0
1203,8.501159108414907,9.057772730398101,8.752685025530116,8.992925505420994,9.750059497021034,9.423253541260806,8.39377168619812,7.827719645809978,6.861158976932471,132.81531996823418,7.0
2021_Aug_31_SR-3501_SN19387Q4__00583.sed,8.334673166287963,8.867030003477923,8.563071403448337,8.79891453152668,9.536226061186504,9.226712072149926,8.222858455520022,7.675986098171887,6.7342134853606215,129.7475706173721,3.0
4019,7.592308989558818,7.952816107291074,7.577104686282011,7.671773488629807,8.322490870874582,8.040022538294554,7.473244048698647,6.83981941495477,5.9625251357843245,113.80415321827255,8.0
2021_Aug_31_SR-3501_SN19387Q4__00750.sed,8.336957373467099,8.902736102883486,8.603935330181933,8.829036054579126,9.591381239142489,9.234650360349798,8.210109766472556,7.66304342912681,6.7164091026601875,130.51536276050263,3.0
3558,8.53494723233778,9.088429722017757,8.779463125106204,9.021640706534138,9.778348120331163,9.459255474576366,8.42889444645429,7.862862574346497,6.895402204685731,133.1331577831627,7.0
2021_Aug_31_SR-3501_SN19387Q4__00028.sed,6.4301703431943364,6.8999517331950715,6.631679731317412,6.737715738954045,7.3765286532776795,6.997719513406617,6.151117432159297,5.719214248205553,4.996013149050466,100.73200839145866,2.0
2021_Sep_01_SR-3501_SN19387Q4__00876.sed,7.0785212549918315,7.652932055372062,7.444758382470636,7.62373086754535,8.32279871612278,7.878585981663374,6.905974379494633,6.371033606763471,5.512894037584745,115.45990885007322,6.0
4080,8.667182929265943,9.220842304312397,8.900254050800516,9.145111342057275,9.912465295907039,9.595757803255923,8.565518768320336,7.996793172500834,7.018509141545192,134.6466523325018,9.0
aug_mixup_9.0_321671,8.193654116728768,8.674195407864012,8.321808595466782,8.516741961815836,9.218687136749754,8.994923476220844,8.150748186348038,7.652989879543348,6.725138012232279,124.68944227949898,9.0
2982,6.508995261454747,6.635626672564263,6.164339918978174,6.106391594321525,6.548528922275832,6.53117099466815,6.640892164616237,5.958740511395921,5.162454804245767,89.22474003957217,8.0
594,8.204728298210528,8.687047923786148,8.334301197634392,8.529703536564986,9.232056459822125,9.008431000705809,8.161614350606229,7.662550516990549,6.7339833208471145,124.87892485591595,9.0
2232,8.669156336741157,9.22475871817743,8.904797444724196,9.151518132163655,9.917356311798697,9.601734063902853,8.569397776124832,8.00167213677721,7.023181535592165,134.71790158627152,9.0
aug_mixup_8.0_741991,5.85738410135343,6.098811809216273,5.782785257684232,5.8111879407383835,6.279640914602627,6.1028696762624275,5.816500741081492,5.255481887302884,4.551331646308888,86.71475170934522,8.0
174,6.68956808128416,7.144364883270246,6.859528842745764,6.994959751229725,7.560694626011655,7.358396518991974,6.61317509892055,6.225591860755343,5.492935485789327,103.22525139603346,9.0
187,4.55091524401627,4.922144462948307,4.68928891079961,4.764620753961735,5.135528033456653,5.04946006614654,4.5008123461438645,4.244013883679186,3.8596249387161365,70.4512038313602,2.0
2021_Sep_01_SR-3501_SN19387Q4__00291.sed,8.667080620629273,9.227257261712623,8.908424993565522,9.153534603921148,9.922115030500159,9.603629416296215,8.562334244410508,8.001863243417212,7.028158729498003,134.77669687379574,4.0
2021_Aug_31_SR-3501_SN19387Q4__00738.sed,8.324785809689406,8.88099095218615,8.578319361935833,8.802316928585697,9.556389023362039,9.212364417565542,8.196457337543158,7.650785035267407,6.708250456071993,130.09456127958623,3.0
2913,8.432634727243048,8.97371966384539,8.646095143828553,8.860474157563221,9.62225848379943,9.275564214420237,8.322496778886478,7.731487867334262,6.774517347525554,130.84461512748015,2.0
1272,8.167228956321358,8.69821773776706,8.403084916524225,8.62920213246968,9.3541937940519,9.059375012547338,8.0713760735808,7.535998893561524,6.610739643182792,127.21905459893952,9.0
2021_Aug_31_SR-3501_SN19387Q4__00653.sed,8.499454582279181,9.068122094461483,8.766731151333962,9.013758631962947,9.791319898542003,9.437805704428605,8.38750479037301,7.830231723136439,6.857372802914754,133.0061555056053,3.0
aug_mixup_4.0_75989,8.578379518861297,9.12685485483318,8.811857149789539,9.059617589465132,9.822126671184847,9.514550850120756,8.485316870394447,7.929290470651299,6.963034470968297,133.29966349962302,4.0
1398,8.395613329340705,8.924108509474081,8.607862798310368,8.836312135665723,9.572523002405777,9.258552574994223,8.295202493995905,7.713828579089187,6.75573571565571,130.38722171310286,7.0
4159,6.629856145131891,7.111914554879245,6.861600828110564,7.0413792966284205,7.631124037766923,7.358510362428738,6.513104253718084,6.097023998512577,5.367820162822384,104.25383116530278,8.0
2021_Sep_01_SR-3501_SN19387Q4__00974.sed,5.149312904321809,5.643948396603863,5.3619474765000685,5.416098890585621,6.014963575878097,5.497721086261603,4.724009267291833,4.4504073635077654,3.918527906990938,83.22791451974251,6.0
aug_0.0_3d4e03a9,8.690985965768743,9.248488203544863,8.928355696891016,9.17688830533163,9.947006544846241,9.632635878200208,8.589458810128738,8.024859412660714,7.0467024658455015,135.08271646839958,0.0
2021_Sep_01_SR-3501_SN19387Q4__00514.sed,8.066834869820559,8.581040477732948,8.276119783133899,8.475476104206953,9.201478021115413,8.898811367637197,7.943645336587853,7.3887740192458,6.462475860633649,125.888575523763,5.0
aug_mixup_9.0_696243,8.50193649716764,9.049688661278429,8.739673581911385,8.979369739892627,9.732227708338126,9.424723919345105,8.403159497460932,7.848959177919304,6.888424230065636,132.2332426315866,9.0
2021_Sep_01_SR-3501_SN19387Q4__01018.sed,6.308203041161248,6.97128974485914,6.77781875648901,6.8768725947456275,7.667252605537591,6.9821569885838635,5.993814892363989,5.60820733028636,4.883495313446268,104.39575008397631,6.0
2021_Sep_01_SR-3501_SN19387Q4__00156.sed,8.658570584193763,9.213629871596742,8.895087124967272,9.142669685916543,9.908783338103834,9.596787317162274,8.558888681551174,7.999013581074635,7.025189839200387,134.5432905165986,4.0
3618,7.878667229071975,8.412159209751877,8.119873797335327,8.32457078268248,9.041654941871325,8.702035567847805,7.720294419610415,7.1975565031285065,6.318659598584857,123.68269043078703,8.0
2021_Sep_01_SR-3501_SN19387Q4__00419.sed,8.234963064772165,8.786963967688932,8.494168276795106,8.711919838703395,9.449266684151338,9.117032541136135,8.114898301215238,7.5649578789908585,6.616371955858759,129.03939534206842,5.0
2021_Sep_01_SR-3501_SN19387Q4__00962.sed,4.870826343877101,5.337721205392737,5.047156203969475,5.099890960339833,5.667929645408908,5.167741013633193,4.427721318020135,4.181001337063484,3.6886803116244358,78.55087770966665,6.0
2831,8.430380612415526,8.95866679453537,8.636486334491794,8.86281174364693,9.602645753422568,9.287074814806425,8.332129112029612,7.743991120216802,6.78064583998939,130.71821772764412,7.0
2021_Sep_01_SR-3501_SN19387Q4__00685.sed,8.400903209222507,8.978753465096807,8.688027475478536,8.929839127186805,9.70611601091409,9.34093385141688,8.288345979271652,7.743874413104872,6.766746680538095,132.0118810428997,5.0
5200,8.417640313477525,8.975618258998242,8.67205533807472,8.906839713317009,9.663031762433233,9.329556589270325,8.302175514130901,7.743573795752539,6.790073952232928,131.6133472003328,2.0
